1104.803955078125,18.58333,-70.28333
1049.576782226562,18.58552182502389,-70.28669281438357
1046.876708984375,18.58771359042082,-70.290055715281
1084.958984375,18.58990529618173,-70.29341870270314
1067.214111328125,18.59209694229753,-70.2967817766608
980.3178100585938,18.59428852875913,-70.30014493716479
973.3015747070312,18.59648005555746,-70.30350818422595
816.5071411132812,18.59867152268341,-70.30687151785514
771.8640747070312,18.6008629301279,-70.31023493806313
755.0979614257812,18.60305427788184,-70.31359844486077
797.4078979492188,18.60524556593616,-70.31696203825891
839.6858520507812,18.60743679428175,-70.32032571826834
783.05322265625,18.60962796290952,-70.32368948489989
730.2963256835938,18.61181907181039,-70.32705333816439
717.6423950195312,18.61401012097526,-70.33041727807266
832.857666015625,18.61620111039505,-70.33378130463554
1016.660583496094,18.61839204006066,-70.33714541786384
1136.329833984375,18.62058290996299,-70.34050961776839
1206.865356445312,18.62277372009297,-70.34387390436001
1257.673583984375,18.62496447044148,-70.34723827764952
1170.961669921875,18.62715516099944,-70.35060273764775
1185.412353515625,18.62934579175776,-70.35396728436552
1153.021850585938,18.63153636270733,-70.35733191781364
1014.313598632812,18.63372687383906,-70.36069663800293
924.0946655273438,18.63591732514385,-70.36406144494426
926.0406494140625,18.63810771661261,-70.36742633864839
847.6437377929688,18.64029804823624,-70.37079131912618
809.1790161132812,18.64248832000564,-70.37415638638844
800.341796875,18.64467853191171,-70.37752154044597
878.6326293945312,18.64686868394535,-70.38088678130963
894.275634765625,18.64905877609747,-70.3842521089902
938.1553955078125,18.65124880835896,-70.38761752349852
974.770751953125,18.65343878072072,-70.39098302484541
1003.309631347656,18.65562869317364,-70.3943486130417
1028.922729492188,18.65781854570863,-70.3977142880982
1007.405883789062,18.66000833831659,-70.40108005002571
1035.329711914062,18.6621980709884,-70.40444589883508
1020.423156738281,18.66438774371497,-70.40781183453711
950.6444702148438,18.66657735648719,-70.4111778571426
909.4725341796875,18.66876690929596,-70.41454396666244
931.7465209960938,18.67095640213216,-70.41791016310735
903.7077026367188,18.6731458349867,-70.42127644648824
861.9407958984375,18.67533520785046,-70.42464281681583
846.9591674804688,18.67752452071435,-70.42800927410103
816.3392944335938,18.67971377356924,-70.4313758183546
839.9320068359375,18.68190296640604,-70.43474244958736
754.40185546875,18.68409209921563,-70.43810916781015
692.3482055664062,18.68628117198889,-70.44147597303377
674.4754638671875,18.68847018471674,-70.44484286526905
676.8766479492188,18.69065913739005,-70.44820984452679
678.923828125,18.69284802999971,-70.45157691081782
680.4517822265625,18.6950368625366,-70.45494406415293
685.4830322265625,18.69722563499163,-70.45831130454295
760.7623901367188,18.69941434735565,-70.4616786319987
822.0592651367188,18.70160299961959,-70.46504604653097
886.15966796875,18.7037915917743,-70.46841354815062
875.1151733398438,18.70598012381069,-70.47178113686843
960.360107421875,18.70816859571963,-70.4751488126952
881.8763427734375,18.71035700749201,-70.47851657564178
858.3001098632812,18.71254535911871,-70.48188442571896
995.9312133789062,18.71473365059061,-70.48525236293756
967.1514282226562,18.7169218818986,-70.48862038730837
1099.936279296875,18.71911005303355,-70.49198849884225
1160.256591796875,18.72129816398635,-70.49535669754995
952.9954223632812,18.72348621474789,-70.49872498344236
797.2517700195312,18.72567420530903,-70.50209335653021
790.542236328125,18.72786213566066,-70.50546181682435
867.8358154296875,18.73005000579366,-70.5088303643356
1039.40234375,18.7322378156989,-70.51219899907474
1240.057250976562,18.73442556536726,-70.5155677210526
1333.552368164062,18.73661325478963,-70.51893653028
1203.431396484375,18.73880088395687,-70.52230542676773
1155.686889648438,18.74098845285987,-70.5256744105266
1188.371459960938,18.7431759614895,-70.52904348156746
1027.201293945312,18.74536340983662,-70.53241263990105
949.7606811523438,18.74755079789212,-70.53578188553821
1018.321350097656,18.74973812564687,-70.53915121848978
1071.5791015625,18.75192539309175,-70.54252063876652
1351.324829101562,18.75411260021762,-70.54589014637926
1669.386474609375,18.75629974701536,-70.5492597413388
1742.888916015625,18.75848683347584,-70.55262942365596
1997.2001953125,18.76067385958993,-70.55599919334153
1939.895751953125,18.76286082534849,-70.55936905040635
2190.125244140625,18.76504773074241,-70.56273899486118
2177.706298828125,18.76723457576255,-70.56610902671686
2072.710205078125,18.76942136039977,-70.56947914598416
2060.2646484375,18.77160808464495,-70.57284935267394
2224.294677734375,18.77379474848895,-70.57621964679696
2247.498046875,18.77598135192264,-70.57959002836405
2159.80029296875,18.77816789493688,-70.582960497386
2111.872314453125,18.78035437752255,-70.58633105387364
2217.51806640625,18.7825407996705,-70.58970169783771
2273.80419921875,18.7847271613716,-70.5930724292891
2381.171142578125,18.78691346261671,-70.59644324823856
2480.591796875,18.78909970339671,-70.5998141546969
2604.13232421875,18.79128588370243,-70.60318514867494
2496.76806640625,18.79347200352477,-70.60655623018346
2503.125732421875,18.79565806285456,-70.60992739923327
2504.350830078125,18.79784406168269,-70.6132986558352
2483.663330078125,18.80003,-70.61667000000001
